SRR3954055.micro.NODE_1_length_1165_cov_24.371864	SRR3954055	1165	24.4	viral/novel	YP_009553622.1	75.2	2.8e-44	gbprot|AYA60157	75.2	2.0e-53	u57781	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2809093.micro.NODE_40_length_747_cov_3.344214	ERR2809093	747	3.34	viral/novel	QGW52049.1	58.4	1.2e-28	gbprot|QGW52049	58.4	9.5e-36	u57746	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541333.micro.NODE_1_length_1376_cov_25.846325	SRR2541333	1376	25.8	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2931067.micro.NODE_1_length_1367_cov_15.795964	SRR2931067	1367	15.8	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR950225.micro.NODE_5_length_1103_cov_6.391841	ERR950225	1103	6.39	viral/novel	YP_009553622.1	74.3	1.4e-46	gbprot|AYA60157	74.3	5.1e-56	u127459	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11731831.micro.NODE_4_length_912_cov_8.963051	SRR11731831	912	8.96	viral/novel	AOV81695.1	50.5	4.9e-22	gbprot|QGW52049	50.0	1.1e-27	u46531	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541201.micro.NODE_1_length_1372_cov_15.384214	SRR2541201	1372	15.4	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11376102.micro.NODE_1_length_908_cov_10.871944	SRR11376102	908	10.9	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10080825.macro.NODE_25115_length_585_cov_2.229478	SRR10080825	585	2.23	viral/novel	ALM62234.1	54.0	4.7e-24	gbprot|ALM62234	54.0	1.4e-30	u231568	54.5	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11377033.micro.NODE_1_length_708_cov_46.453718	SRR11377033	708	46.5	viral/novel	ADN43901.1	60.2	6.0e-33	gbprot|ADN43901	60.2	1.3e-40	u134029	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8327217.micro.NODE_3_length_748_cov_2.995757	SRR8327217	748	3.00	viral/known	BAD88612.1	98.0	8.4e-68	gbprot|ALV83885	100.0	8.7e-75	u8332	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Cucumis melo alphaendornavirus
SRR11828902.micro.NODE_996_length_479_cov_2.147783	SRR11828902	479	2.15	viral/novel	YP_009552081.1	71.0	3.8e-44	nr|YP_009552081.1	71.0	2.8e-53	u77687	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025267.micro.NODE_2_length_1459_cov_75.732444	SRR1025267	1459	75.7	viral/known	ATB20099.1	100.0	4.8e-60	gbprot|ATB20099	100.0	2.8e-71	u29825	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 2
SRR11829261.macro.NODE_5_length_11920_cov_6.487296	SRR11829261	11920	6.49	viral/novel	BBZ90073.1	57.6	6.3e-31	gbprot|BBZ90073	57.6	2.4e-38	u70404	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11383058.micro.NODE_1_length_501_cov_11.898230	SRR11383058	501	11.9	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR3624159.micro.NODE_139_length_456_cov_2.488608	SRR3624159	456	2.49	viral/novel	AZT88618.1	50.0	2.8e-20	gbnt|MH766493	57.0	6.2e-36	u101247	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5860327.micro.NODE_1_length_795_cov_4.020107	SRR5860327	795	4.02	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10250247.micro.NODE_2_length_1543_cov_13.578231	SRR10250247	1543	13.6	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR2541350.micro.NODE_2_length_1373_cov_23.883185	SRR2541350	1373	23.9	viral/known	YP_438200.1	99.0	6.2e-62	gbprot|BAA06862	99.0	2.1e-73	u28681	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828958.micro.NODE_111_length_610_cov_20.260708	SRR11828958	610	20.3	viral/novel	QPO25405.1	59.2	9.8e-32	gbprot|QPO25405	59.2	3.0e-39	u200165	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8535382.micro.NODE_31_length_1263_cov_3.378992	SRR8535382	1263	3.38	viral/novel	QNN89174.1	69.3	3.5e-41	gbprot|QNN89174	69.3	6.4e-50	u71564	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11383440.micro.NODE_1_length_764_cov_15.247552	SRR11383440	764	15.2	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2931118.micro.NODE_1_length_781_cov_13.172872	SRR2931118	781	13.2	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1162305.micro.NODE_2_length_1332_cov_3.950117	SRR1162305	1332	3.95	viral/novel	QPF20438.1	79.0	2.8e-44	gbprot|QPF20438	79.0	2.0e-53	u59649	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR218316.macro.NODE_2887_length_699_cov_1.732517	DRR218316	699	1.733	viral/novel	BAD88615.1	48.0	4.7e-21	gbprot|CAA04392	49.0	1.0e-26	u166125	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR9701522.micro.NODE_1_length_1534_cov_4.387406	SRR9701522	1534	4.39	viral/known	YP_009010973.1	100.0	9.7e-63	gbprot|AQY10114	100.0	2.5e-74	u7333	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR1005329.micro.NODE_1_length_1485_cov_196.996518	SRR1005329	1485	197.0	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828902.micro.NODE_341_length_944_cov_4.788749	SRR11828902	944	4.79	viral/novel	QDW65432.1	60.4	1.1e-32	gbprot|QDW65432	60.4	2.6e-40	u256143	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7086193.macro.NODE_329_length_3166_cov_7.850954	SRR7086193	3166	7.85	viral/novel	YP_009552081.1	69.0	5.1e-39	nr|YP_009552081.1	69.0	1.8e-47	u144207	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829105.macro.NODE_123938_length_487_cov_1.487923	SRR11829105	487	1.488	viral/novel	YP_009552081.1	61.4	5.7e-35	nr|YP_009552081.1	61.4	6.6e-43	u145272	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7945644.micro.NODE_1_length_897_cov_2.826456	SRR7945644	897	2.83	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6291272.macro.NODE_3_length_14595_cov_41.433687	SRR6291272	14595	41.4	viral/novel	QDH88955.1	53.5	9.6e-27	nr|QDH88955.1	53.5	1.3e-33	u240602	92.1	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10611413.micro.NODE_3_length_1488_cov_4.978799	SRR10611413	1488	4.98	viral/known	BAD88615.1	90.1	3.2e-62	gbprot|ALT66307	90.1	6.4e-68	u212726	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Hordeum vulgare alphaendornavirus
SRR10215643.micro.NODE_2_length_1052_cov_6.634321	SRR10215643	1052	6.63	viral/known	QOE77938.1	99.0	1.0e-58	gbprot|QLC37097	99.0	8.8e-70	u25519	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11377824.micro.NODE_1_length_910_cov_10.764228	SRR11377824	910	10.8	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7517613.micro.NODE_1_length_830_cov_1.311522	SRR7517613	830	1.312	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7265406.micro.NODE_1_length_1477_cov_113.346154	SRR7265406	1477	113.3	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541221.micro.NODE_1_length_1201_cov_28.319113	SRR2541221	1201	28.3	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11281997.macro.NODE_7703_length_778_cov_8.690254	SRR11281997	778	8.69	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5199354.micro.NODE_1_length_1589_cov_36.436675	SRR5199354	1589	36.4	viral/known	YP_009010973.1	100.0	9.7e-63	gbprot|AQY10114	100.0	2.5e-74	u7333	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR2541314.micro.NODE_1_length_1245_cov_14.340461	SRR2541314	1245	14.3	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5839345.macro.NODE_28915_length_1142_cov_2.809167	SRR5839345	1142	2.81	viral/novel	ADN43901.1	61.4	1.4e-36	gbprot|ADN43901	61.4	9.8e-45	u213643	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829260.micro.NODE_269_length_828_cov_2.418543	SRR11829260	828	2.42	viral/novel	QGA70920.1	65.7	7.6e-35	gbprot|QGA70920	65.7	9.3e-43	u148783	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8857868.macro.NODE_171987_length_405_cov_1.159639	SRR8857868	405	1.160	viral/novel	BBZ90074.1	53.6	1.6e-25	gbprot|BBZ90074	53.6	3.0e-32	u84213	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6291265.micro.NODE_15_length_1111_cov_4.841040	SRR6291265	1111	4.84	viral/novel	BAD88615.1	56.0	3.3e-28	gbprot|ALT66307	56.0	1.8e-33	u177614	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5381048.micro.NODE_1_length_1470_cov_105.472320	SRR5381048	1470	105.5	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12055956.micro.NODE_1_length_1361_cov_60.020186	SRR12055956	1361	60.0	viral/known	AYA43780.1	99.0	5.1e-64	gbprot|BAK52155	100.0	5.7e-71	u26978	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Bell pepper alphaendornavirus
SRR2931355.micro.NODE_1_length_1218_cov_21.708158	SRR2931355	1218	21.7	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2919417.micro.NODE_36_length_579_cov_5.477358	SRR2919417	579	5.48	viral/novel	AZT88615.1	75.0	2.6e-41	gbprot|AZT88615	75.0	4.5e-50	u202274	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2809127.macro.NODE_118_length_9551_cov_12.859359	ERR2809127	9551	12.9	viral/novel	QDH88955.1	58.4	1.5e-32	nr|QDH88955.1	58.4	3.6e-40	u129128	92.1	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR4297011.micro.NODE_2_length_758_cov_7.650206	SRR4297011	758	7.65	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR11000047.micro.NODE_3_length_1002_cov_9.566200	SRR11000047	1002	9.57	viral/novel	AOV81695.1	50.5	4.9e-22	gbprot|QGW52049	50.0	1.1e-27	u46531	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2922441.micro.NODE_1_length_1489_cov_8.883333	SRR2922441	1489	8.88	viral/known	BAD88612.1	98.0	8.4e-68	gbprot|ALV83885	100.0	8.7e-75	u8332	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Cucumis melo alphaendornavirus
ERR2185363.micro.NODE_1_length_1050_cov_21.224469	ERR2185363	1050	21.2	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2027138.micro.NODE_1_length_874_cov_10.567273	ERR2027138	874	10.6	viral/novel	QGA70920.1	61.4	3.6e-34	gbprot|QGA70920	61.4	5.4e-42	u128294	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR9688889.micro.NODE_1_length_646_cov_6.711111	SRR9688889	646	6.71	viral/novel	YP_008719905.1	55.0	4.0e-25	gbprot|AGY34962	55.0	8.6e-32	u84284	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12685681.micro.NODE_153_length_770_cov_15.994261	SRR12685681	770	16.0	viral/novel	YP_009552081.1	66.0	2.2e-35	nr|YP_009552081.1	66.0	2.3e-43	u73769	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11368957.micro.NODE_1_length_910_cov_31.311266	SRR11368957	910	31.3	viral/novel	ADN43901.1	59.2	7.2e-32	gbprot|ADN43901	59.2	2.1e-39	u134029	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2809126.micro.NODE_44_length_992_cov_73.971708	ERR2809126	992	74.0	viral/novel	AYA43759.1	57.4	4.3e-30	gbprot|AYA43759	57.4	6.7e-36	u66693	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR9694911.micro.NODE_3_length_983_cov_27.069231	SRR9694911	983	27.1	viral/novel	AOV81695.1	50.5	4.9e-22	gbprot|QGW52049	50.0	1.1e-27	u46531	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829142.micro.NODE_343_length_645_cov_2.181818	SRR11829142	645	2.18	viral/novel	YP_008719905.1	55.0	2.2e-30	gbprot|AGY34962	55.0	9.9e-38	u220901	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6951091.micro.NODE_5_length_1110_cov_2.676953	SRR6951091	1110	2.68	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541393.micro.NODE_2_length_1217_cov_10.168350	SRR2541393	1217	10.2	viral/known	YP_438200.1	99.0	1.3e-62	gbprot|BAA06862	99.0	3.6e-74	u28681	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2079783.micro.NODE_5_length_1242_cov_15.071249	SRR2079783	1242	15.1	viral/known	YP_007003829.1	98.0	5.0e-58	gbprot|AFV91541	98.0	5.5e-69	u22176	94.1	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR12113230.macro.NODE_2261_length_477_cov_1.378713	SRR12113230	477	1.379	viral/novel	QGA70905.1	52.5	3.8e-27	gbprot|QGA70905	52.5	4.5e-34	u280032	56.4	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR1356727.macro.NODE_1374_length_3156_cov_7.032507	ERR1356727	3156	7.03	viral/novel	QDW65432.1	54.0	5.3e-25	gbprot|QDW65432	54.0	1.2e-31	u229240	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10199926.micro.NODE_13_length_358_cov_1.056140	SRR10199926	358	1.056	viral/novel	ALM62234.1	48.0	2.1e-20	gbprot|ALM62234	48.0	1.8e-26	u187755	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR067252.macro.NODE_1267_length_1161_cov_5.481625	DRR067252	1161	5.48	viral/novel	QGW52049.1	44.4	3.4e-16	gbprot|QGW52049	44.4	9.5e-22	u172478	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8848674.micro.NODE_14_length_961_cov_2.853604	SRR8848674	961	2.85	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11366561.micro.NODE_1_length_904_cov_11.422222	SRR11366561	904	11.4	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12450952.micro.NODE_3_length_1240_cov_71.806885	SRR12450952	1240	71.8	viral/known	YP_009553502.1	100.0	2.7e-58	gbprot|AWK67841	100.0	2.7e-69	u26225	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7007743.micro.NODE_85_length_1300_cov_9.846781	SRR7007743	1300	9.85	viral/novel	AOV81695.1	62.7	2.5e-35	gbprot|AOV81695	62.7	5.0e-43	u83771	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541304.micro.NODE_2_length_676_cov_15.947450	SRR2541304	676	15.9	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11731829.micro.NODE_4_length_1006_cov_20.262594	SRR11731829	1006	20.3	viral/novel	AOV81695.1	50.5	4.9e-22	gbprot|QGW52049	50.0	1.1e-27	u46531	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7853512.micro.NODE_1_length_1530_cov_281.230088	SRR7853512	1530	281.2	viral/novel	BAD88612.1	74.3	2.8e-52	gbprot|BAM68539	81.2	3.3e-61	u66607	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
ERR2809049.micro.NODE_41_length_781_cov_12.884181	ERR2809049	781	12.9	viral/novel	QGW52049.1	58.4	1.2e-28	gbprot|QGW52049	58.4	9.5e-36	u57746	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6943229.micro.NODE_55_length_1107_cov_6.558994	SRR6943229	1107	6.56	viral/novel	BAD88612.1	68.0	3.4e-41	gbprot|ARI71634	68.0	4.8e-45	u158178	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829101.micro.NODE_324_length_1129_cov_3.462121	SRR11829101	1129	3.46	viral/novel	YP_007003829.1	60.0	1.1e-32	gbprot|AFV91541	60.0	2.6e-40	u93715	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11378087.micro.NODE_1_length_699_cov_22.424615	SRR11378087	699	22.4	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR067262.micro.NODE_44_length_843_cov_2.794693	DRR067262	843	2.79	viral/novel	BCL84886.1	51.0	3.9e-22	gbprot|BCL84886	51.0	2.0e-28	u273130	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10166789.micro.NODE_1_length_370_cov_1.619938	SRR10166789	370	1.620	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828902.macro.NODE_24950_length_882_cov_1.820766	SRR11828902	882	1.821	viral/novel	YP_009552081.1	71.0	3.8e-44	nr|YP_009552081.1	71.0	2.8e-53	u77687	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1162296.micro.NODE_3_length_551_cov_2.511952	SRR1162296	551	2.51	viral/novel	QPF20438.1	79.0	2.8e-44	gbprot|QPF20438	79.0	2.0e-53	u59649	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6943202.macro.NODE_8_length_16582_cov_25.515840	SRR6943202	16582	25.5	viral/novel	ANR02699.1	77.0	2.8e-46	gbprot|ANR02699	77.0	1.6e-52	u95631	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541402.micro.NODE_3_length_1332_cov_24.408289	SRR2541402	1332	24.4	viral/known	YP_438200.1	99.0	1.3e-62	gbprot|BAA06862	99.0	3.6e-74	u28681	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11376475.micro.NODE_1_length_910_cov_3.615563	SRR11376475	910	3.62	viral/novel	ADN43901.1	59.2	2.8e-32	gbprot|ADN43901	59.2	7.3e-40	u134029	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11376601.micro.NODE_1_length_800_cov_13.066578	SRR11376601	800	13.1	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829001.micro.NODE_311_length_902_cov_2.060314	SRR11829001	902	2.06	viral/novel	YP_009552081.1	63.4	1.6e-35	nr|YP_009552081.1	63.4	1.6e-43	u197320	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025307.micro.NODE_1_length_1487_cov_6.938017	SRR1025307	1487	6.94	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
DRR013899.macro.NODE_671_length_2608_cov_6.356389	DRR013899	2608	6.36	viral/novel	AQM32768.1	48.5	6.6e-24	gbprot|AQM32768	48.5	2.0e-30	u225197	52.5	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8368646.micro.NODE_18_length_546_cov_2.784355	SRR8368646	546	2.78	viral/known	YP_007003829.1	98.0	5.0e-58	gbprot|AFV91541	98.0	5.5e-69	u22176	94.1	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR8857868.macro.NODE_46551_length_710_cov_2.591837	SRR8857868	710	2.59	viral/novel	QDW65432.1	53.0	7.1e-27	gbprot|QDW65432	53.0	9.0e-34	u244119	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2148810.micro.NODE_1_length_1061_cov_5.782609	SRR2148810	1061	5.78	viral/known	YP_009552276.1	93.1	3.0e-56	gbprot|AVZ46855	93.1	5.7e-67	u16654	93.1	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2931070.micro.NODE_3_length_594_cov_14.217699	SRR2931070	594	14.2	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5839259.macro.NODE_43695_length_608_cov_1.403738	SRR5839259	608	1.404	viral/novel	BAD88612.1	53.5	2.6e-28	gbprot|APG77570	57.1	7.8e-35	u8987	64.4	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11380872.micro.NODE_1_length_912_cov_31.307068	SRR11380872	912	31.3	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2815266.micro.NODE_39_length_1014_cov_5.069075	ERR2815266	1014	5.07	viral/novel	ALM62234.1	68.0	1.8e-36	gbprot|ALM62234	68.0	1.4e-44	u80612	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1618546.micro.NODE_1_length_1420_cov_15.554340	SRR1618546	1420	15.6	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11377032.micro.NODE_2_length_635_cov_38.500000	SRR11377032	635	38.5	viral/novel	ADN43901.1	60.2	6.0e-33	gbprot|ADN43901	60.2	1.3e-40	u134029	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR3097676.macro.NODE_10973_length_969_cov_2.734375	SRR3097676	969	2.73	viral/novel	YP_008719905.1	60.4	1.8e-31	gbprot|AGY34962	60.4	6.0e-39	u63366	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2931305.micro.NODE_1_length_1376_cov_20.133630	SRR2931305	1376	20.1	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
